#
23450123155210,50.376564,N,6.936959,E,65.429,416.700
23450123155211,50.376854,N,6.937143,E,67.468,413.800
23450123155212,50.377361,N,6.937630,E,62.751,409.900
23450123155213,50.377361,N,6.937630,E,62.751,407.600
23450123155214,50.377571,N,6.937928,E,60.297,405.100
23450123155215,50.377831,N,6.938698,E,64.021,402.500
23450123155216,50.377831,N,6.938698,E,64.021,398.500
23450123155217,50.377800,N,6.939660,E,70.305,393.300
23450123155218,50.377670,N,6.940134,E,73.441,393.300
23450123155219,50.377670,N,6.940134,E,73.441,391.600
23450123155220,50.377270,N,6.941056,E,77.979,390.100
23450123155221,50.377060,N,6.941483,E,72.009,386.300
23450123155222,50.377060,N,6.941483,E,72.009,383.800
23450123155223,50.376717,N,6.942190,E,51.896,381.500
23450123155224,50.376717,N,6.942190,E,51.896,383.200
23450123155225,50.376572,N,6.942447,E,45.895,381.800
23450123155226,50.376228,N,6.942690,E,35.772,379.300
23450123155227,50.376228,N,6.942690,E,35.772,378.800
23450123155228,50.376106,N,6.942818,E,32.810,376.900
23450123155229,50.376057,N,6.943190,E,28.868,374.500
23450123155230,50.376057,N,6.943190,E,28.868,371.800
23450123155231,50.376133,N,6.943348,E,29.418,369.900
23450123155232,50.376400,N,6.943612,E,39.713,368.500
23450123155233,50.376400,N,6.943612,E,39.713,367.400
23450123155234,50.376537,N,6.943817,E,42.597,366.500
23450123155235,50.376686,N,6.944475,E,55.419,365.700
23450123155236,50.376686,N,6.944475,E,55.419,364.700
23450123155237,50.376717,N,6.944900,E,61.863,362.100
23450123155238,50.376766,N,6.945863,E,69.310,358.800
23450123155239,50.376766,N,6.945863,E,69.310,357.900
23450123155240,50.376797,N,6.946870,E,69.516,355.500
23450123155241,50.376797,N,6.946870,E,69.516,351.900
23450123155242,50.376789,N,6.947373,E,69.141,348.900
23450123155243,50.376667,N,6.948347,E,68.603,346.300
23450123155244,50.376667,N,6.948347,E,68.603,343.700
23450123155245,50.376595,N,6.948797,E,59.856,342.000
23450123155246,50.376537,N,6.949500,E,43.295,340.600
23450123155247,50.376537,N,6.949500,E,43.295,339.800
23450123155248,50.376610,N,6.949776,E,42.536,339.300
23450123155249,50.376759,N,6.950010,E,47.654,339.000
23450123155250,50.376953,N,6.950210,E,53.820,337.700
23450123155251,50.377190,N,6.950353,E,57.872,336.200
23450123155252,50.377464,N,6.950430,E,61.189,334.600
23450123155253,50.377743,N,6.950433,E,58.971,334.500
23450123155254,50.378002,N,6.950437,E,53.729,337.000
23450123155255,50.378418,N,6.950737,E,52.224,340.500
23450123155256,50.378418,N,6.950737,E,52.224,344.800
23450123155257,50.378555,N,6.951052,E,54.965,348.900
23450123155258,50.378750,N,6.951820,E,60.212,348.400
23450123155259,50.378750,N,6.951820,E,60.212,350.400
23450123155300,50.378857,N,6.952251,E,65.194,352.200
23450123155301,50.379070,N,6.953245,E,76.294,353.800
23450123155302,50.379070,N,6.953245,E,76.294,355.400
23450123155303,50.379288,N,6.954407,E,89.016,356.400
23450123155304,50.379288,N,6.954407,E,89.016,356.800
23450123155305,50.379387,N,6.955040,E,90.038,357.000
23450123155306,50.379559,N,6.956318,E,87.973,358.600
23450123155307,50.379559,N,6.956318,E,87.973,359.900
23450123155308,50.379639,N,6.956932,E,84.116,361.200
23450123155309,50.379940,N,6.958023,E,83.366,362.000
23450123155310,50.379940,N,6.958023,E,83.366,362.400
23450123155311,50.380161,N,6.958519,E,83.667,362.900
